desertionNo,kindNm,colorCd,specialMark,sexCd,happenPlace,orgNm,processState,popfile1
426332202600186,한국 고양이,기타(흰색검은색),"3두동시입소,젖먹이,인공수유,아직눈을못뜸,북구2-64",Q,금곡대로441번길 17,부산광역시 북구,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605111505231.jpg
426332202600185,한국 고양이,기타(흰색검은색),"3두동시입소,젖먹이,인공수유,아직눈을못뜸,북구2-63",Q,금곡대로441번길 17,부산광역시 북구,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605111505429.jpg
426332202600184,한국 고양이,검정색,"3두동시입소,젖먹이,인공수유,아직눈을못뜸,북구2-62",Q,금곡대로441번길 17,부산광역시 북구,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605111505753.jpg
411316202600358,한국 고양이,기타(검/흰),포유기. 코 검정. 눈 못뜸. 저체온. 기력없음. 털 상태 양호. ,F,"서울 구로구 남부순환로 775 (개봉동, 개봉푸르지오)",서울특별시 구로구,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605111605766.jpg
411300202600341,한국 고양이,기타(갈/검/흰),코 흰색. 눈곱. 엉덩이 피부손상. 구더기 오염. 기력없음. 경계. 저체온. 털 상태 불량. ,F,서울 종로구 평창동 487-2 인근,서울특별시 종로구,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605111605266.jpg
448547202600389,한국 고양이,레몬색&흰색,어미없이 입소,Q,거창군 거칭읍 양평1길 7,경상남도 거창군,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605101205941.jpg
446483202600631,한국 고양이,기타(흰갈검),생후40일정도로보임 온순함,F,나주시노안면학산동산길79,전라남도 나주시,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101605133.jpg
446483202600630,한국 고양이,기타(흰검),생후40일정도로보임 온순함,M,나주시노안면학산동산길79,전라남도 나주시,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101605641.jpg
446483202600629,한국 고양이,기타(흰검),생후40일정도로보임 온순함,M,나주시노안면학산동산길79,전라남도 나주시,종료(입양),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101605297.jpg
445467202600972,믹스묘,기타(검/흰),생후 1주추정,M,서수면 월암길18-1,전북특별자치도 군산시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605101505139.jpg
445467202600971,믹스묘,기타(고등어),항문쪽 탈장된걸로 보임,M,서수면 월암길18-1,전북특별자치도 군산시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605101505341.jpg
445464202601675,한국 고양이,평행·전체·부분줄무늬,"눈 못뜸, 왼쪽 뒷다리 부어있음",Q,문학대6길 22,전북특별자치도 전주시,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605101605490.jpg
444449202601148,한국 고양이,검은색흰색황토색조합,"교통사고 추정, 방광 팽대, 척추골절 및 후지마비",F,동남구 중앙시장 통로,충청남도 천안시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605101605699.jpg
441386202600610,한국 고양이,흰색/검은색 얼룩무늬,"(입소당시)4번,생후2일추정,4마리같이발견,인공수유필요,예후불량",Q,소사본동 209-3,경기도 부천시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101305527.jpg
441386202600609,한국 고양이,흰색/검은색 얼룩무늬,"(입소당시)3번,생후2일추정,머리가르마,4마리같이발견,인공수유필요,예후불량",Q,소사본동 209-3,경기도 부천시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101305763.jpg
441386202600606,한국 고양이,흰색/검은색 얼룩무늬,"(입소당시)2번,생후2일추정,4마리같이발견,인공수유필요,예후불량",Q,소사본동 209-3,경기도 부천시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101205320.jpg
441386202600605,한국 고양이,흰색/검은색 얼룩무늬,"(입소당시)1번,생후2일추정,다리검은색,4마리같이발견,인공수유필요,예후불량",Q,소사본동 209-3,경기도 부천시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605101105815.jpg
429362202600221,한국 고양이,흰색/검은색 얼룩무늬,26-7118,F,북구 무등로 76,광주광역시 북구,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101405950.jpg
426326202600070,한국 고양이,레몬색&흰색,"어미없이버려짐,경계심,영양상태부족,서구2-36",Q,동아대학교 부민캠퍼스 정문 경비실,부산광역시 서구,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605201205405.jpg
428356202600596,한국 고양이,검은색흰색황토색조합,척추골절로 일어나지 못함,M,가정로 322주변,인천광역시 서구,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605160205513.jpg
426334202600331,한국 고양이,흰색/검은색 얼룩무늬,"젖먹이,인공수유,어미없이버려짐",Q,하단동물병원,부산광역시 사하구,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605131305455.jpg
448537202600982,한국 고양이,레몬색&흰색,"목에상처있음,탈진,허피스",Q,중앙로3길,경상남도 거제시,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605121305346.jpg
428349202600295,한국 고양이,레몬색&흰색,"어미가 도망가고 없고 너무 어려서 분유로 보호해야 함,감기,재채기,콧물,눈꼽",M,송학동3가 동경파레스 빌라 근처,인천광역시 중구,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/20260509160533.jpg
447506202600161,한국 고양이,검정색,이송중 폐사,M,자산3길 28,경상북도 김천시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605111105336.jpg
445467202600974,믹스묘,기타(검/흰),교통사고 추정 이송 후 사망,Q,수송동로 41-1,전북특별자치도 군산시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/20260511150513.jpg
441409202600424,한국 고양이,기타(갈/흰),포유기. 코 검정. 눈 못뜸. 탯줄 있음. 기력없음. 저체온. 구강출혈. 털 상태 양호. ,F,경기 김포시 통진읍 율마로300번길 31 (가현리) 인근,경기도 김포시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605111705279.jpg
441409202600423,한국 고양이,기타(갈/흰),포유기. 코 검정. 눈 못뜸. 탯줄 있음. 기력없음. 저체온. 구강출혈. 털 상태 양호. ,F,경기 김포시 통진읍 율마로300번길 31 (가현리) 인근,경기도 김포시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605111705635.jpg
441409202600422,한국 고양이,기타(갈/흰),포유기. 코 검정. 눈 못뜸. 탯줄 있음. 기력없음. 저체온. 구강출혈. 털 상태 양호. ,F,경기 김포시 통진읍 율마로300번길 31 (가현리) 인근,경기도 김포시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605111705406.jpg
441409202600421,한국 고양이,기타(검/흰),포유기. 코 검정. 눈 못뜸. 탯줄 있음. 구강출혈. 기력없음. 저체온. 털 상태 양호.,M,경기 김포시 통진읍 율마로300번길 31 (가현리) 인근,경기도 김포시,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/20260511170587.jpg
428357202600684,한국 고양이,흰색/검은색 얼룩무늬,다리다침. 구내염심함. ,M,해안남로1502번길 12 (동막리),인천광역시 강화군,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605112105457.jpg
428349202600300,한국 고양이,기타(고등어무늬),"구조시 얼굴에 상처, 후지파행 증상",M,운남동로 9 인근,인천광역시 중구,종료(방사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101505798.jpg
428349202600297,한국 고양이,기타(고등어테비),"어미가 도망가고 없고 너무 어려서 분유로 보호해야 함,감기,재채기,콧물,눈꼽",M,송학동3가 동경파레스 빌라 근처,인천광역시 중구,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605091605574.jpg
428349202600296,한국 고양이,기타(반고등어),"어미가 도망가고 없고 너무 어려서 분유로 보호해야 함,감기,재채기,콧물,눈꼽",F,송학동3가 동경파레스 빌라 근처,인천광역시 중구,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605091605499.jpg
428349202600294,한국 고양이,기타(노랑+흰색),"어미가 도망가고 없고 너무 어려서 분유로 보호해야 함,감기,재채기,콧물,눈꼽",M,송학동3가 동경파레스 빌라 근처,인천광역시 중구,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605091605253.jpg
426329202600210,한국 고양이,검은색흰색황토색조합,어미없음 면역력 저하,Q,부산진구 전포대로 300번길 35-13,부산광역시 부산진구,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605110905640.png
411324202600259,한국 고양이,"기타(검,갈,흰)",포유냥이,Q,선사로20,서울특별시 강동구,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/20260509120599.jpg
411323202600415,한국 고양이,기타(갈/검/흰),코 분홍. 눈곱. 콧물. 털 상태 양호. ,F,서울 송파구 송파동 169 송이근린공원,서울특별시 송파구,종료(기증),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605111705170.jpg
411323202600414,한국 고양이,기타(갈/검/흰),코 검정/분홍. 눈곱. 콧물. 털 상태 양호. ,F,"서울 송파구 오금로35길 17 (오금동, 현대아파트) 인근",서울특별시 송파구,종료(기증),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605111705558.jpg
411316202600357,한국 고양이,검은색흰색황토색조합,"7개월 추정, 매우 순함, 눈꼽 감기기운 있음(허피스, 칼리시 음성)",F,삼환로즈빌아파트,서울특별시 구로구,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605111605274.jpg
411306202600317,한국 고양이,검정색,코 검정. 심한 눈곱. 콧물. 양눈 못뜸. 기력없음. 저체온. 기립불능. 털 상태 양호. ,M,"서울 중랑구 봉화산로 130 (상봉동, 쌍용아파트)",서울특별시 중랑구,종료(자연사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605111605584.jpg
446483202600628,한국 고양이,기타(갈검),중흥3차애시앙아파트사이2마리함께구조 ,M,나주시빛가람동한빛로125,전라남도 나주시,종료(방사),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101605542.jpg
446483202600627,한국 고양이,기타(갈흰),중흥3차애시앙아파트사이2마리함께구조 온순함,F,나주시빛가람동한빛로125,전라남도 나주시,종료(입양),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101505934.jpg
446483202600626,한국 고양이,기타(갈검흰),생후1개월정도로보임온순함 ,M,나주시노안면하치길68-29,전라남도 나주시,종료(입양),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101505883.jpg
446483202600625,한국 고양이,기타(검흰),생후1개월정도로보임 온순함,M,나주시노안면하치길68-29,전라남도 나주시,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101505674.jpg
446483202600624,한국 고양이,기타(갈흰),생후1개월정도로보임 온순함,M,나주시노안면하치길68-29,전라남도 나주시,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101505969.jpg
446483202600623,한국 고양이,기타(갈흰),생후1개월정도로보임 온순함,M,나주시노안면하치길68-29,전라남도 나주시,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101505165.jpg
446483202600622,한국 고양이,검은색흰색황토색조합,생후1개월정도로보임 온순함,F,나주시노안면하치길68-29,전라남도 나주시,종료(입양),http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605101505408.jpg
443443202600332,한국 고양이,레몬색&흰색,[관리번호174]군서면 상지리에 위치한 창고 안에서 관리번호 169~173과 함께 발견,M,군서면,충청북도 옥천군,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202605100005404.jpeg
443443202600331,한국 고양이,레몬색&흰색,"[관리번호173]군서면 상지리에 위치한 창고 안에서 관리번호 169~172, 174와 함께 발견",F,군서면,충청북도 옥천군,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605100005156.jpeg
443443202600330,한국 고양이,레몬색&흰색,"[관리번호172]군서면 상지리에 위치한 창고 안에서 관리번호 169~171, 173, 174와 함께 발견",F,군서면,충청북도 옥천군,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605100005548.jpeg
443443202600329,한국 고양이,레몬색&흰색,"[관리번호171]군서면 상지리에 위치한 창고 안에서 관리번호 169, 170, 172~174와 함께 발견",F,군서면,충청북도 옥천군,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605092305169.jpeg
443443202600328,한국 고양이,레몬색&흰색,"[관리번호170]군서면 상지리에 위치한 창고 안에서 관리번호 169, 171~174와 함께 발견",F,군서면,충청북도 옥천군,보호중,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/202605092305872.jpeg
